首邑上城,1室1厅,66.09平米,289,43683元/平,2020.05.10,东,简装,高楼层(共16层),2007年建板楼
丽水莲花,3室2厅,143.44平米,1420,98997元/平,2020.05.10,西南北,精装,中楼层(共21层),2009年建板楼
横一条甲18号院,3室1厅,89.35平米,420,47007元/平,2020.05.10,南北,简装,低楼层(共21层),2010年建板塔结合
长龙苑小区,2室1厅,85.19平米,229,26835元/平,2020.05.10,南北,精装,中楼层(共6层),2001年建板楼
益明园,2室2厅,117.34平米,822,70053元/平,2020.05.10,南北,精装,中楼层(共10层),2004年建板楼
天通苑中苑,2室1厅,104.02平米,430,41339元/平,2020.05.10,南北,精装,低楼层(共7层),2008年建板楼
光熙门北里,2室1厅,73.38平米,517,70456元/平,2020.05.10,南,简装,中楼层(共21层),1996年建塔楼
芳古园一区,2室1厅,58.49平米,341,58301元/平,2020.05.10,南北,精装,顶层(共6层),1992年建板楼
清源西里,2室1厅,79.51平米,252,31695元/平,2020.05.10,东西,其他,高楼层(共6层),1997年建板楼
佳运园一期,2室1厅,69.63平米,310,44522元/平,2020.05.10,东西,简装,中楼层(共6层),1997年建板楼
泰晤士印象,3室1厅,103.71平米,251,24183元/平,2020.05.10,南北,毛坯,中楼层(共14层),2016年建暂无数据
炫特嘉园三期,1室1厅,55.05平米,376,68302元/平,2020.05.10,南,精装,中楼层(共11层),2005年建板楼
